Gene stable ID,Gene stable ID version,Gene type
ENSG00000276536,ENSG00000276536.4,protein_coding
ENSG00000179218,ENSG00000179218.13,protein_coding
ENSG00000113296,ENSG00000113296.14,protein_coding
ENSG00000116981,ENSG00000116981.3,protein_coding
ENSG00000196860,ENSG00000196860.8,protein_coding
ENSG00000162670,ENSG00000162670.11,protein_coding
ENSG00000198704,ENSG00000198704.9,protein_coding
ENSG00000100575,ENSG00000100575.14,protein_coding
ENSG00000170236,ENSG00000170236.14,protein_coding
ENSG00000173114,ENSG00000173114.13,protein_coding
ENSG00000116983,ENSG00000116983.13,protein_coding
ENSG00000067646,ENSG00000067646.12,protein_coding
ENSG00000168397,ENSG00000168397.17,protein_coding
ENSG00000124196,ENSG00000124196.5,protein_coding
ENSG00000145358,ENSG00000145358.6,protein_coding
ENSG00000167646,ENSG00000167646.13,protein_coding
ENSG00000147127,ENSG00000147127.8,protein_coding
ENSG00000184903,ENSG00000184903.9,protein_coding
ENSG00000115523,ENSG00000115523.16,protein_coding
ENSG00000137449,ENSG00000137449.15,protein_coding
ENSG00000164032,ENSG00000164032.12,protein_coding
ENSG00000124116,ENSG00000124116.19,protein_coding
ENSG00000170185,ENSG00000170185.9,protein_coding
ENSG00000183668,ENSG00000183668.18,protein_coding
ENSG00000100578,ENSG00000100578.16,protein_coding
ENSG00000198692,ENSG00000198692.10,protein_coding
ENSG00000182208,ENSG00000182208.14,protein_coding
ENSG00000186143,ENSG00000186143.11,protein_coding
ENSG00000086015,ENSG00000086015.21,protein_coding
ENSG00000240053,ENSG00000240053.8,protein_coding
ENSG00000165487,ENSG00000165487.14,protein_coding
ENSG00000184857,ENSG00000184857.8,protein_coding
ENSG00000153885,ENSG00000153885.14,protein_coding
ENSG00000105784,ENSG00000105784.15,protein_coding
ENSG00000204438,ENSG00000204438.11,protein_coding
ENSG00000140650,ENSG00000140650.12,protein_coding
ENSG00000175334,ENSG00000175334.8,protein_coding
ENSG00000142065,ENSG00000142065.14,protein_coding
ENSG00000183067,ENSG00000183067.5,protein_coding
ENSG00000175471,ENSG00000175471.19,protein_coding
ENSG00000262484,ENSG00000262484.1,protein_coding
ENSG00000198719,ENSG00000198719.9,protein_coding
ENSG00000151689,ENSG00000151689.13,protein_coding
ENSG00000131446,ENSG00000131446.16,protein_coding
ENSG00000253148,ENSG00000253148.1,protein_coding
ENSG00000275013,ENSG00000275013.4,protein_coding
ENSG00000175376,ENSG00000175376.9,protein_coding
ENSG00000116741,ENSG00000116741.8,protein_coding
ENSG00000204116,ENSG00000204116.11,protein_coding
ENSG00000118507,ENSG00000118507.17,protein_coding
ENSG00000267110,ENSG00000267110.1,protein_coding
ENSG00000112584,ENSG00000112584.13,protein_coding
ENSG00000274780,ENSG00000274780.2,protein_coding
ENSG00000156966,ENSG00000156966.7,protein_coding
ENSG00000088053,ENSG00000088053.11,protein_coding
ENSG00000109458,ENSG00000109458.8,protein_coding
ENSG00000127074,ENSG00000127074.14,protein_coding
ENSG00000137992,ENSG00000137992.14,protein_coding
ENSG00000205116,ENSG00000205116.3,protein_coding
ENSG00000077549,ENSG00000077549.18,protein_coding
ENSG00000241713,ENSG00000241713.7,protein_coding
ENSG00000204256,ENSG00000204256.13,protein_coding
ENSG00000280267,ENSG00000280267.4,protein_coding
ENSG00000112146,ENSG00000112146.16,protein_coding
ENSG00000228875,ENSG00000228875.8,protein_coding
ENSG00000166923,ENSG00000166923.12,protein_coding
ENSG00000136273,ENSG00000136273.13,protein_coding
ENSG00000090104,ENSG00000090104.12,protein_coding
ENSG00000026751,ENSG00000026751.17,protein_coding
ENSG00000115339,ENSG00000115339.13,protein_coding
ENSG00000183044,ENSG00000183044.12,protein_coding
ENSG00000174032,ENSG00000174032.17,protein_coding
ENSG00000180098,ENSG00000180098.9,protein_coding
ENSG00000198466,ENSG00000198466.12,protein_coding
ENSG00000108821,ENSG00000108821.13,protein_coding
ENSG00000163145,ENSG00000163145.12,protein_coding
ENSG00000110756,ENSG00000110756.17,protein_coding
ENSG00000173960,ENSG00000173960.14,protein_coding
ENSG00000205269,ENSG00000205269.6,protein_coding
ENSG00000145555,ENSG00000145555.15,protein_coding
ENSG00000137996,ENSG00000137996.12,protein_coding
ENSG00000125503,ENSG00000125503.13,protein_coding
ENSG00000269476,ENSG00000269476.1,protein_coding
ENSG00000136448,ENSG00000136448.12,protein_coding
ENSG00000231767,ENSG00000231767.4,protein_coding
ENSG00000113758,ENSG00000113758.13,protein_coding
ENSG00000150681,ENSG00000150681.10,protein_coding
ENSG00000173480,ENSG00000173480.11,protein_coding
ENSG00000134363,ENSG00000134363.12,protein_coding
ENSG00000183530,ENSG00000183530.14,protein_coding
ENSG00000150873,ENSG00000150873.11,protein_coding
ENSG00000197808,ENSG00000197808.12,protein_coding
ENSG00000179403,ENSG00000179403.12,protein_coding
ENSG00000269343,ENSG00000269343.8,protein_coding
ENSG00000243710,ENSG00000243710.7,protein_coding
ENSG00000130589,ENSG00000130589.16,protein_coding
ENSG00000153684,ENSG00000153684.15,protein_coding
ENSG00000224305,ENSG00000224305.9,protein_coding
ENSG00000083828,ENSG00000083828.16,protein_coding
ENSG00000183036,ENSG00000183036.11,protein_coding
ENSG00000206457,ENSG00000206457.10,protein_coding
ENSG00000112242,ENSG00000112242.15,protein_coding
ENSG00000164258,ENSG00000164258.12,protein_coding
ENSG00000242802,ENSG00000242802.9,protein_coding
ENSG00000172992,ENSG00000172992.12,protein_coding
ENSG00000140749,ENSG00000140749.9,protein_coding
ENSG00000116691,ENSG00000116691.11,protein_coding
ENSG00000092820,ENSG00000092820.18,protein_coding
ENSG00000268750,ENSG00000268750.7,protein_coding
ENSG00000112144,ENSG00000112144.15,protein_coding
ENSG00000152242,ENSG00000152242.11,protein_coding
ENSG00000164256,ENSG00000164256.10,protein_coding
ENSG00000272514,ENSG00000272514.6,protein_coding
ENSG00000197006,ENSG00000197006.14,protein_coding
ENSG00000178935,ENSG00000178935.5,protein_coding
ENSG00000178980,ENSG00000178980.15,protein_coding
ENSG00000080031,ENSG00000080031.10,protein_coding
ENSG00000147481,ENSG00000147481.17,protein_coding
ENSG00000173673,ENSG00000173673.7,protein_coding
ENSG00000204514,ENSG00000204514.10,protein_coding
ENSG00000166426,ENSG00000166426.8,protein_coding
ENSG00000140678,ENSG00000140678.16,protein_coding
ENSG00000158292,ENSG00000158292.7,protein_coding
ENSG00000102172,ENSG00000102172.16,protein_coding
ENSG00000176194,ENSG00000176194.17,protein_coding
ENSG00000181513,ENSG00000181513.14,protein_coding
ENSG00000148926,ENSG00000148926.10,protein_coding
ENSG00000164414,ENSG00000164414.18,protein_coding
ENSG00000185305,ENSG00000185305.11,protein_coding
ENSG00000129535,ENSG00000129535.12,protein_coding
ENSG00000179178,ENSG00000179178.11,protein_coding
ENSG00000267041,ENSG00000267041.6,protein_coding
ENSG00000236011,ENSG00000236011.6,protein_coding
ENSG00000167139,ENSG00000167139.9,protein_coding
ENSG00000186474,ENSG00000186474.15,protein_coding
ENSG00000158747,ENSG00000158747.14,protein_coding
ENSG00000189042,ENSG00000189042.13,protein_coding
ENSG00000286102,ENSG00000286102.1,protein_coding
ENSG00000164744,ENSG00000164744.13,protein_coding
ENSG00000159842,ENSG00000159842.15,protein_coding
ENSG00000274600,ENSG00000274600.1,protein_coding
ENSG00000117395,ENSG00000117395.12,protein_coding
ENSG00000169551,ENSG00000169551.12,protein_coding
ENSG00000142347,ENSG00000142347.18,protein_coding
ENSG00000137806,ENSG00000137806.9,protein_coding
ENSG00000064218,ENSG00000064218.5,protein_coding
ENSG00000239998,ENSG00000239998.6,protein_coding
ENSG00000141526,ENSG00000141526.16,protein_coding
ENSG00000215915,ENSG00000215915.9,protein_coding
ENSG00000116117,ENSG00000116117.18,protein_coding
ENSG00000242574,ENSG00000242574.9,protein_coding
ENSG00000129990,ENSG00000129990.15,protein_coding
ENSG00000213204,ENSG00000213204.8,protein_coding
ENSG00000186376,ENSG00000186376.15,protein_coding
ENSG00000244395,ENSG00000244395.6,protein_coding
ENSG00000234511,ENSG00000234511.10,protein_coding
ENSG00000176946,ENSG00000176946.12,protein_coding
ENSG00000101811,ENSG00000101811.13,protein_coding
ENSG00000241386,ENSG00000241386.6,protein_coding
ENSG00000179412,ENSG00000179412.10,protein_coding
ENSG00000232106,ENSG00000232106.9,protein_coding
ENSG00000204505,ENSG00000204505.4,protein_coding
ENSG00000052723,ENSG00000052723.11,protein_coding
ENSG00000179262,ENSG00000179262.10,protein_coding
ENSG00000168874,ENSG00000168874.13,protein_coding
ENSG00000113621,ENSG00000113621.14,protein_coding
ENSG00000238210,ENSG00000238210.3,protein_coding
ENSG00000043462,ENSG00000043462.12,protein_coding
ENSG00000204257,ENSG00000204257.15,protein_coding
ENSG00000283644,ENSG00000283644.1,protein_coding
ENSG00000137815,ENSG00000137815.14,protein_coding
ENSG00000160310,ENSG00000160310.18,protein_coding
ENSG00000185722,ENSG00000185722.18,protein_coding
ENSG00000163792,ENSG00000163792.6,protein_coding
ENSG00000204950,ENSG00000204950.4,protein_coding
ENSG00000205639,ENSG00000205639.11,protein_coding
ENSG00000133302,ENSG00000133302.13,protein_coding
ENSG00000132518,ENSG00000132518.6,protein_coding
ENSG00000232040,ENSG00000232040.3,protein_coding
ENSG00000074211,ENSG00000074211.14,protein_coding
ENSG00000167759,ENSG00000167759.13,protein_coding
ENSG00000161714,ENSG00000161714.12,protein_coding
ENSG00000168517,ENSG00000168517.10,protein_coding
ENSG00000129038,ENSG00000129038.16,protein_coding
ENSG00000167178,ENSG00000167178.16,protein_coding
ENSG00000163026,ENSG00000163026.12,protein_coding
ENSG00000169271,ENSG00000169271.3,protein_coding
ENSG00000135525,ENSG00000135525.18,protein_coding
ENSG00000167634,ENSG00000167634.12,protein_coding
ENSG00000133112,ENSG00000133112.16,protein_coding
ENSG00000178996,ENSG00000178996.14,protein_coding
ENSG00000173436,ENSG00000173436.15,protein_coding
ENSG00000234000,ENSG00000234000.8,protein_coding
ENSG00000196581,ENSG00000196581.10,protein_coding
ENSG00000248993,ENSG00000248993.1,protein_coding
ENSG00000138613,ENSG00000138613.14,protein_coding
ENSG00000141622,ENSG00000141622.14,protein_coding
ENSG00000119782,ENSG00000119782.14,protein_coding
ENSG00000144218,ENSG00000144218.18,protein_coding
ENSG00000179271,ENSG00000179271.3,protein_coding
ENSG00000182944,ENSG00000182944.17,protein_coding
ENSG00000224242,ENSG00000224242.7,protein_coding
ENSG00000277363,ENSG00000277363.5,protein_coding
ENSG00000221838,ENSG00000221838.9,protein_coding
ENSG00000186834,ENSG00000186834.3,protein_coding
ENSG00000120645,ENSG00000120645.11,protein_coding
ENSG00000136206,ENSG00000136206.4,protein_coding
ENSG00000181007,ENSG00000181007.8,protein_coding
ENSG00000141551,ENSG00000141551.14,protein_coding
ENSG00000120949,ENSG00000120949.15,protein_coding
ENSG00000204936,ENSG00000204936.10,protein_coding
ENSG00000270136,ENSG00000270136.6,protein_coding
ENSG00000120509,ENSG00000120509.10,protein_coding
ENSG00000141446,ENSG00000141446.11,protein_coding
ENSG00000280969,ENSG00000280969.1,protein_coding
ENSG00000225682,ENSG00000225682.6,protein_coding
ENSG00000076604,ENSG00000076604.15,protein_coding
ENSG00000173391,ENSG00000173391.9,protein_coding
ENSG00000241149,ENSG00000241149.3,protein_coding
ENSG00000164399,ENSG00000164399.4,protein_coding
ENSG00000078967,ENSG00000078967.13,protein_coding
ENSG00000203877,ENSG00000203877.8,protein_coding
ENSG00000181019,ENSG00000181019.13,protein_coding
ENSG00000179673,ENSG00000179673.5,protein_coding
ENSG00000182732,ENSG00000182732.18,protein_coding
ENSG00000173621,ENSG00000173621.9,protein_coding
ENSG00000262633,ENSG00000262633.2,protein_coding
ENSG00000154153,ENSG00000154153.13,protein_coding
ENSG00000150527,ENSG00000150527.17,protein_coding
ENSG00000090889,ENSG00000090889.12,protein_coding
ENSG00000154263,ENSG00000154263.17,protein_coding
ENSG00000125869,ENSG00000125869.10,protein_coding
ENSG00000173599,ENSG00000173599.14,protein_coding
ENSG00000285839,ENSG00000285839.1,protein_coding
ENSG00000176679,ENSG00000176679.8,protein_coding
ENSG00000173275,ENSG00000173275.12,protein_coding
ENSG00000117862,ENSG00000117862.12,protein_coding
ENSG00000234794,ENSG00000234794.9,protein_coding
ENSG00000124767,ENSG00000124767.7,protein_coding
ENSG00000083720,ENSG00000083720.13,protein_coding
ENSG00000178947,ENSG00000178947.9,protein_coding
ENSG00000169302,ENSG00000169302.16,protein_coding
ENSG00000130830,ENSG00000130830.15,protein_coding
ENSG00000167740,ENSG00000167740.9,protein_coding
ENSG00000106355,ENSG00000106355.10,protein_coding
ENSG00000166181,ENSG00000166181.13,protein_coding
ENSG00000131037,ENSG00000131037.15,protein_coding
ENSG00000145996,ENSG00000145996.11,protein_coding
ENSG00000103249,ENSG00000103249.18,protein_coding
ENSG00000028137,ENSG00000028137.19,protein_coding
ENSG00000139832,ENSG00000139832.5,protein_coding
ENSG00000163703,ENSG00000163703.17,protein_coding
ENSG00000205744,ENSG00000205744.10,protein_coding
ENSG00000165359,ENSG00000165359.15,protein_coding
ENSG00000198841,ENSG00000198841.3,protein_coding
ENSG00000236672,ENSG00000236672.6,protein_coding
ENSG00000213995,ENSG00000213995.11,protein_coding
ENSG00000127419,ENSG00000127419.17,protein_coding
ENSG00000157927,ENSG00000157927.16,protein_coding
ENSG00000165685,ENSG00000165685.8,protein_coding
ENSG00000129437,ENSG00000129437.10,protein_coding
ENSG00000234947,ENSG00000234947.8,protein_coding
ENSG00000112029,ENSG00000112029.10,protein_coding
ENSG00000144120,ENSG00000144120.13,protein_coding
ENSG00000140254,ENSG00000140254.12,protein_coding
ENSG00000204923,ENSG00000204923.4,protein_coding
ENSG00000111863,ENSG00000111863.12,protein_coding
ENSG00000236843,ENSG00000236843.8,protein_coding
ENSG00000218823,ENSG00000218823.2,protein_coding
ENSG00000205838,ENSG00000205838.14,protein_coding
ENSG00000112031,ENSG00000112031.16,protein_coding
ENSG00000155066,ENSG00000155066.16,protein_coding
ENSG00000169618,ENSG00000169618.6,protein_coding
ENSG00000134996,ENSG00000134996.11,protein_coding
ENSG00000164400,ENSG00000164400.6,protein_coding
ENSG00000169621,ENSG00000169621.10,protein_coding
ENSG00000166265,ENSG00000166265.12,protein_coding
ENSG00000135378,ENSG00000135378.4,protein_coding
ENSG00000278154,ENSG00000278154.4,protein_coding
ENSG00000164691,ENSG00000164691.17,protein_coding
ENSG00000140612,ENSG00000140612.14,protein_coding
ENSG00000007952,ENSG00000007952.18,protein_coding
ENSG00000186017,ENSG00000186017.14,protein_coding
ENSG00000125816,ENSG00000125816.5,protein_coding
ENSG00000129009,ENSG00000129009.13,protein_coding
ENSG00000081913,ENSG00000081913.14,protein_coding
ENSG00000137825,ENSG00000137825.11,protein_coding
ENSG00000112282,ENSG00000112282.18,protein_coding
ENSG00000105647,ENSG00000105647.17,protein_coding
ENSG00000154265,ENSG00000154265.16,protein_coding
ENSG00000134531,ENSG00000134531.10,protein_coding
ENSG00000141577,ENSG00000141577.14,protein_coding
ENSG00000071626,ENSG00000071626.16,protein_coding
ENSG00000197448,ENSG00000197448.14,protein_coding
ENSG00000128829,ENSG00000128829.12,protein_coding
ENSG00000142303,ENSG00000142303.14,protein_coding
ENSG00000160072,ENSG00000160072.19,protein_coding
ENSG00000100711,ENSG00000100711.13,protein_coding
ENSG00000130363,ENSG00000130363.11,protein_coding
ENSG00000124191,ENSG00000124191.18,protein_coding
ENSG00000125648,ENSG00000125648.15,protein_coding
ENSG00000163704,ENSG00000163704.12,protein_coding
ENSG00000216490,ENSG00000216490.4,protein_coding
ENSG00000242173,ENSG00000242173.10,protein_coding
ENSG00000177370,ENSG00000177370.5,protein_coding
ENSG00000111203,ENSG00000111203.13,protein_coding
ENSG00000214652,ENSG00000214652.6,protein_coding
ENSG00000141101,ENSG00000141101.13,protein_coding
ENSG00000142544,ENSG00000142544.7,protein_coding
ENSG00000156886,ENSG00000156886.11,protein_coding
ENSG00000022556,ENSG00000022556.16,protein_coding
ENSG00000183876,ENSG00000183876.9,protein_coding
ENSG00000052841,ENSG00000052841.15,protein_coding
ENSG00000167088,ENSG00000167088.11,protein_coding
ENSG00000268173,ENSG00000268173.3,protein_coding
ENSG00000169635,ENSG00000169635.10,protein_coding
ENSG00000088808,ENSG00000088808.17,protein_coding
ENSG00000129450,ENSG00000129450.8,protein_coding
ENSG00000173442,ENSG00000173442.13,protein_coding
ENSG00000130508,ENSG00000130508.11,protein_coding
ENSG00000273604,ENSG00000273604.1,protein_coding
ENSG00000167930,ENSG00000167930.17,protein_coding
ENSG00000164066,ENSG00000164066.13,protein_coding
ENSG00000106290,ENSG00000106290.15,protein_coding
ENSG00000102678,ENSG00000102678.6,protein_coding
ENSG00000131508,ENSG00000131508.16,protein_coding
ENSG00000134574,ENSG00000134574.11,protein_coding
ENSG00000178928,ENSG00000178928.8,protein_coding
ENSG00000275023,ENSG00000275023.4,protein_coding
ENSG00000186642,ENSG00000186642.16,protein_coding
ENSG00000101489,ENSG00000101489.20,protein_coding
ENSG00000161298,ENSG00000161298.18,protein_coding
ENSG00000176988,ENSG00000176988.9,protein_coding
ENSG00000125820,ENSG00000125820.5,protein_coding
ENSG00000130545,ENSG00000130545.16,protein_coding
ENSG00000140274,ENSG00000140274.13,protein_coding
ENSG00000131435,ENSG00000131435.13,protein_coding
ENSG00000225589,ENSG00000225589.9,protein_coding
ENSG00000164300,ENSG00000164300.17,protein_coding
ENSG00000198765,ENSG00000198765.12,protein_coding
ENSG00000186020,ENSG00000186020.13,protein_coding
ENSG00000273079,ENSG00000273079.5,protein_coding
ENSG00000171587,ENSG00000171587.15,protein_coding
ENSG00000135960,ENSG00000135960.10,protein_coding
ENSG00000137857,ENSG00000137857.17,protein_coding
ENSG00000187231,ENSG00000187231.14,protein_coding
ENSG00000079841,ENSG00000079841.18,protein_coding
ENSG00000078246,ENSG00000078246.17,protein_coding
ENSG00000179284,ENSG00000179284.5,protein_coding
ENSG00000178826,ENSG00000178826.11,protein_coding
ENSG00000227746,ENSG00000227746.9,protein_coding
ENSG00000162976,ENSG00000162976.13,protein_coding
ENSG00000100263,ENSG00000100263.14,protein_coding
ENSG00000125813,ENSG00000125813.13,protein_coding
ENSG00000101457,ENSG00000101457.13,protein_coding
ENSG00000254004,ENSG00000254004.7,protein_coding
ENSG00000115306,ENSG00000115306.16,protein_coding
ENSG00000162961,ENSG00000162961.14,protein_coding
ENSG00000140319,ENSG00000140319.10,protein_coding
ENSG00000274000,ENSG00000274000.4,protein_coding
ENSG00000197208,ENSG00000197208.6,protein_coding
ENSG00000149548,ENSG00000149548.15,protein_coding
ENSG00000116985,ENSG00000116985.12,protein_coding
ENSG00000130935,ENSG00000130935.10,protein_coding
ENSG00000138678,ENSG00000138678.11,protein_coding
ENSG00000060749,ENSG00000060749.15,protein_coding
ENSG00000109736,ENSG00000109736.15,protein_coding
ENSG00000103061,ENSG00000103061.13,protein_coding
ENSG00000084072,ENSG00000084072.16,protein_coding
ENSG00000196313,ENSG00000196313.11,protein_coding
